OntoName,Category,Ranking_CORR_CTime,Racer_ETime,Racer_CTime,Racer_CORR,ELepHant_ETime,ELepHant_CTime,ELepHant_CORR,TrOWL_ETime,TrOWL_CTime,TrOWL_CORR,JFact_ETime,JFact_CTime,JFact_CORR,MOReHermiT_ETime,MOReHermiT_CTime,MOReHermiT_CORR,Konclude_ETime,Konclude_CTime,Konclude_CORR,FaCT++_ETime,FaCT++_CTime,FaCT++_CORR,ELK_ETime,ELK_CTime,ELK_CORR,Pellet-OA4_ETime,Pellet-OA4_CTime,Pellet-OA4_CORR,HermiT-OA4_ETime,HermiT-OA4_CTime,HermiT-OA4_CORR,DLFamily,OPR,AxMaxNesting,AvgNbrRestrict,HMaxNbr,HP_MaxDepth,SRBx,DpDISJ,SymmetricObjectProperty,OAS,ExactCardinality_C,DpEQUIV,HP_MultiParent,STBx,HP_MaxChildren,SDP,HC_MaxChildren,OpCHAIN,Complement_C,InverseFuncOPRatio,ClassAssertion,FunctionalObjectProperty,IrreflexiveOPRatio,FunctionalDataProperty,ObjectPropertyAssertion,IrrefexiveObjectProperty,GCI_C,SOP,ARichness,OP_COHESION,Union_R,HExtNbr,Indiv_SAME,DataPropertyAssertion,DisjointClasses,Complement_R,SubPropertyChainOf,MostCardinality_C,RRichness,Indiv_DIFF,AxiomMaxConst,RRBx,HP_MaxParents,HC_MaxParents,HP_MaxPropDegree,HC_MaxClassDegree,RTBx,CLS_NOM,SI,NPCD_Ratio,EquivalentClasses,OneOf_C,NPCD_C,RABx,ReflexiveOPRatio,DataPropertyDomain,SubObjectPropertyOf,Existentiel_C,SubDataPropertyOf,OpEQUIV,ClsDISJ_Ratio,OLAS,GCI_Ratio,ExactCardinality_R,TransitiveObjectProperty,OneOf_R,UI_Ratio,AxAvgNesting,SubClassOf,HasSelf_C,OntoConstructorDensity,EquivalentDataProperties,InverseOPRatio,SABx,Nom_Tbox,HasValue_R,SameIndividual,OpDISJ,LeastCardinality_R,DifferentIndividuals,PCD_Ratio,InverseFunctionalObjectProperty,EqDPRatio,MostCardinality_R,UI_Pattern,InverseObjectProperties,Existentiel_R,Intersection_C,Universal_R,Universal_C,HasValue_C,HasSelf_R,DisjointObjectProperties,HMinNbr,LeastCardinality_C,HC_MultiParents,EUR_Pattern,TransitiveOPRatio,EquivalentObjectProperties,SymmetricOPRatio,DataPropertyRange,CUR_Pattern,ReflexiveObjectProperty,HC_AvgChildren,DisjointUnion,EqOPRatio,Intersection_R,AsymmetricObjectProperty,FunctionalOPRatio,DisjOPRatio,EUR_Ratio,HP_COHESION,SC,HasHiearOPRatio,ChainOPRatio,PCD_C,ObjectPropertyDomain,HP_AvgChildren,Union_C,CUR_Ratio,ObjectPropertyRange,HC_DegreeCentrality,HP_DegreeCentrality,SDT
ore_ont_7111.owl,Test,"[ELK 1 1, TrOWL 1 2, Konclude 2 3, Racer 3 4, JFact 3 4, MOReHermiT 3 4, FaCT++ 3 4, Pellet-OA4 3 4, HermiT-OA4 3 4, ELepHant 4 10]",211034,0,Timeout,38,0,Exec_err,3894,2171,Correct,211011,0,Timeout,211011,0,Timeout,8685,0,Unexpected,211022,0,Timeout,1572,1096,Correct,211069,0,Timeout,211011,0,Timeout,SHI,DL,11,0,0,5,154,0,0.005323821,93432,0,0,0.873362445,74980,19,0,1759,0,0,0,0,0,0,0,0,0,4376,229,0,0,0.189849666,0,0,0,0,0,0,0,0,0,5,0.204967125,3,13,20,1759,99.79503287,0,0,0,5.852210717,0,0,0,0,0,0.151728911,40902,0,0,0,75134,5.836222993,0,0.047914393,0,0,2.662962174,93.94282216,0,0.120829555,0,0,0,0,0,0,0,0,0,68.00080021,0,0,0,0,0,90.29338396,4311,0,0,0,0,0,0,0,0.055343406,0,0.100239597,0,0,0,0,0,7.074927954,0,0,9.516766375,0,0,0,0,0.015092316,18069,2.552442423,0,50987,0,2.072727273,86,0,0,0.097154638,0.084086869,0
ore_ont_7120.owl,Train,"[ELepHant 1 1, Konclude 1 2, Racer 1 3, FaCT++ 1 4, TrOWL 1 5, ELK 1 6, Pellet-OA4 1 7, HermiT-OA4 1 8, JFact 1 9, MOReHermiT 1 10]",626,40,Correct,23,4,Correct,719,145,Correct,1631,592,Correct,1410,624,Correct,76,21,Correct,679,132,Correct,526,212,Correct,1566,485,Correct,1630,562,Correct,AL,FULL,2,0,0,0,0,0,0,6077,0,0,0,3038,0,0,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3038,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038,0,0,0,0,0,0,0,0,3039,0,0,3038,0,0,0,0,0,1,0,0
ore_ont_7127.owl,Test,"[ELK 1 1, Konclude 1 2, TrOWL 1 3, HermiT-OA4 1 4, MOReHermiT 1 5, Racer 3 6, JFact 3 6, FaCT++ 3 6, Pellet-OA4 3 6, ELepHant 4 10]",211017,0,Timeout,281,0,Exec_err,18706,16404,Correct,211012,0,Timeout,46732,43970,Correct,4630,2738,Correct,211011,0,Timeout,2656,1885,Correct,211026,0,Timeout,44756,41662,Correct,SRIF,DL,17,0,0,2,24,0,0,186268,0,0,0,120855,2,0,937,4,0,0,0,0.000827274,0,0,0,0,11267,20,0,1.87215E-10,0,0,0,0,0.004963641,0,0.002481821,0,8.2741E-05,0,8,0.019854565,1,9,2,938,99.98014543,0,0,0.273881925,9.594718686,0,331,0,0,0,0.004136368,25490,0,0,0.009178522,120879,9.322742129,0,0.004136368,0,0,2.404437495,90.38046311,0,0.038360018,0,33.68379757,0,0,0,0,0,0,0,66.08166811,0,0,0,0,0.001654547,68.72842968,11598,0,0,0,0,0,0,0,0.01070844,0,33.68379757,0,0,0,0,0,4.664995284,0,0,31.27157032,0,0,0,0,0.052631579,65370,63.8681836,49.02706944,79863,0.003309094,1.666666667,0,0,0.003309094,0.014305985,0.087719298,0
ore_ont_714.owl,Train,"[FaCT++ 1 1, TrOWL 1 2, ELK 1 3, Pellet-OA4 1 4, MOReHermiT 1 5, Racer 2 6, Konclude 2 6, ELepHant 4 8, JFact 4 8, HermiT-OA4 4 8]",90,0,Unexpected,4,0,Exec_err,364,65,Correct,693,0,Exec_err,1115,542,Correct,15,0,Unexpected,317,27,Correct,289,102,Correct,922,232,Correct,632,0,Exec_err,SRIN(D),DL,8,0.175,1,4,170,0,0,302,1,4,2.272727273,48,4,9,3,3,0,0,0.881057269,6.167400881,0,0,0,0,18,44,0.391304348,0.005030543,0,1,0,3.083700441,2.202643172,0,0.881057269,4,0.418918919,0,5,74.88986784,2,1,4,3,21.14537445,0,7,2.083333333,5.286343612,0,1,1.746589299,0,3.083700441,17.62114537,4,0.881057269,17,43.47826087,227,37.5,0,2.643171806,0,0,0.823788546,13.65638767,0,0.058333333,1.762114537,63.63636364,9,0,0,0,0,0,0,8.333333333,0,0,28.57142857,0,7.04845815,28.57142857,3,14.28571429,2,0,0,0,0,0,0,0,0,3.964757709,0,2.643171806,0,0,1.5,0,27.27272727,21.42857143,0,54.54545455,0,0,0.115221987,23,81.81818182,18.18181818,4,13.21585903,1.666666667,0,0,11.45374449,0.085714286,0.053156146,7
ore_ont_7169.owl,Test,"[ELepHant 1 1, Konclude 1 2, Racer 1 3, FaCT++ 1 4, TrOWL 1 5, ELK 1 6, Pellet-OA4 1 7, HermiT-OA4 1 8, JFact 1 9, MOReHermiT 1 10]",317,20,Correct,14,1,Correct,607,125,Correct,1227,367,Correct,1177,513,Correct,44,10,Correct,491,77,Correct,461,151,Correct,1223,312,Correct,1246,360,Correct,AL,FULL,2,0,0,0,0,0,0,2535,0,0,0,1267,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.316753927,0,0,0,0,0,0,0,0,1268,0,0,1267,0,0,0,0,0,0.015811504,0,0
ore_ont_7174.owl,Train,"[Konclude 1 1, ELK 1 2, Pellet-OA4 1 3, FaCT++ 1 4, MOReHermiT 1 5, HermiT-OA4 1 6, TrOWL 1 7, JFact 1 8, Racer 3 9, ELepHant 4 10]",211007,0,Timeout,48,0,Exec_err,16907,15734,Correct,109707,108051,Correct,15957,14567,Correct,723,256,Correct,6944,5740,Correct,1846,1378,Correct,4376,2646,Correct,17264,15693,Correct,SRI,DL,3,0,0,3,36,0,0,50419,0,0,0,19438,6,0,240,8,0,0,54.28209222,0,0,0,0,0,0,21,0,1.87774E-08,0,0,0,0,0.143205935,0,0.018781106,0,0.003292012,0,1,0.084514978,1,4,6,240,45.63339281,0,22,0,0,0,0,0.127434717,0,0,0.023476383,9023,0,0,0.487054601,42596,0,0,0.007042915,0,0,1.667527467,45.49018687,0,0.464193847,0,65.41061731,23122,0,0,0,0,0,0,99.68618171,0,0,0,0,0.007042915,100,0,0,0,0,0,0,0,0,0.025634453,0,69.1565998,0,0,0,0,0,5.92673154,0,0,0,0,0,0,0,0.10952381,7802,93.6828106,80.10639477,19377,0.021128744,2.5,0,0,0.007042915,0.03043285,0.278947368,0
ore_ont_7178.owl,Train,"[ELepHant 1 1, Konclude 1 2, ELK 1 3, Racer 1 4, TrOWL 1 5, Pellet-OA4 1 6, MOReHermiT 1 7, HermiT-OA4 1 8, FaCT++ 1 9, JFact 3 10]",5864,730,Correct,161,39,Correct,2609,1386,Correct,197929,0,Timeout,3116,1568,Correct,866,375,Correct,65412,64262,Correct,1224,691,Correct,4127,1514,Correct,6298,3900,Correct,ALE,QL,3,0,0,0,0,0,0,46736,0,0,0,16004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,16004,0,0,0,16004,0,0,0,0,0,3,100,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30731,0,0,16004,0,0,0,0,0,0,0,0
ore_ont_7179.owl,Train,"[Konclude 1 1, FaCT++ 1 2, Racer 1 3, JFact 1 4, HermiT-OA4 1 5, TrOWL 2 6, MOReHermiT 2 6, ELK 2 6, ELepHant 4 9, Pellet-OA4 4 9]",188,60,Correct,5,0,Exec_err,447,0,Unexpected,846,204,Correct,1306,0,Unexpected,23,5,Correct,350,37,Correct,333,0,Unexpected,826,0,Exec_err,983,317,Correct,ALCHOIQ(D),DL,17,1.24,1,3,82,0,0,588,17,0,0,217,19,19,9,0,6,0,22.03791469,0,0,0,5.450236967,0,12,66,0.226190476,3.08928E-05,8.064516129,1,0,1.421800948,16.3507109,4.838709677,0,1,0.333333333,17.54385965,16,19.43127962,1,1,19,10,51.42180095,2.380952381,57,0,2.843601896,2,0,6.906852946,0,0,13.507109,12,0.473933649,0,63.0952381,422,5.529953917,13.70967742,0,1.612903226,1.382488479,1.680094787,32.22748815,0,0.037442396,0,50.60240964,123,57.89473684,0,0,0,1.612903226,0.236966825,54.37788018,0,0,0.806451613,3,3.317535545,9.677419355,23,41.12903226,51,0,0,0,1,2,0,0,0,0,0,0.473933649,1,0,2.76,0,0,18.5483871,0,0,0,0,0.054807692,84,97.59036145,0,118,0.473933649,8,10,0.460829493,1.184834123,0.104185486,0.278521825,6
ore_ont_7180.owl,Train,"[Konclude 1 1, Racer 1 2, FaCT++ 1 3, TrOWL 1 4, ELK 1 5, HermiT-OA4 1 6, Pellet-OA4 1 7, MOReHermiT 1 8, JFact 1 9, ELepHant 4 10]",1759,160,Correct,14,0,Exec_err,1016,258,Correct,5231,4121,Correct,1959,1057,Correct,152,46,Correct,911,239,Correct,895,559,Correct,2100,924,Correct,1833,722,Correct,ALEI+,DL,3,0,0,0,9,0,0,12904,0,0,0,3228,0,0,207,0,0,0,68.91982717,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0.086413826,0,5,0,208,30.993759,0,0,0,0,0,0,0.661736219,0,0,0,870,0,0,0,10415,0,0,0.048007681,0,0,1.392606817,30.993759,0,0.269516729,0,63.44827586,7178,0,0,0,0,0,0,100,0,0,0,0,0.038406145,100,0,0,0,0,0,0,0,0,0.121065375,0,51.49425287,0,0,0,0,0,5.09287257,0,0,0,0,0,0,0,0,2478,0,0,3228,0,0,0,0,0,0.083271428,0,0
ore_ont_7188.owl,Train,"[Konclude 1 1, ELepHant 1 2, TrOWL 1 3, FaCT++ 1 4, ELK 1 5, Racer 1 6, MOReHermiT 1 7, HermiT-OA4 1 8, JFact 1 9, Pellet-OA4 1 10]",2042,560,Correct,130,54,Correct,1017,279,Correct,3916,2856,Correct,1677,767,Correct,159,42,Correct,1080,413,Correct,736,440,Correct,6027,4926,Correct,1982,932,Correct,SR,EL,6,0,0,0,4,0,0,11157,0,0,0,3800,0,0,252,0,0,0,58.87567568,0,0,0,0,0,0,4,0,0,0,0,0,0,0.010810811,0,0,0,0.000263158,0,2,0.043243243,0,2,0,253,41.08108108,0,2723,0.026315789,0.010810811,0,1,0.636493791,73.90841321,0,0,1878,0,0,0.105097215,9250,0,0,0.021621622,0,0,1.908108108,41.05945946,0,0.247236842,0,0,5446,0,0,0,0,0,0,99.94736842,0,0,0,0,0,99.9467802,1,0,0,0,0,0,0,0,0.052548607,0,73.90841321,0,0,0,0,0.021621622,6.60137457,0,0,0.053219798,0,0,0,0,0,1903,0,0,3798,0,0,0,0,0,0.132095234,0,0
ore_ont_7192.owl,Train,"[ELK 1 1, MOReHermiT 1 2, Racer 3 3, Konclude 3 3, FaCT++ 3 3, Pellet-OA4 3 3, HermiT-OA4 3 3, ELepHant 4 8, TrOWL 4 8, JFact 4 8]",211018,0,Timeout,115,0,Exec_err,37899,0,Exec_err,31749,0,Exec_err,169048,147369,Correct,211297,0,Timeout,211065,0,Timeout,11530,10807,Correct,211054,0,Timeout,211046,0,Timeout,SROIF,DL,7,0,0,4,216,0,0.000159967,3196801,0,0,0.854700855,258469,7,0,10744,29,0,0,2.904738885,6.39867E-05,0,0,87.00920224,0,223,118,0,1.89722E-10,0,0,0.00155988,0,0.000159967,0,0.00105578,0,0.000108321,0.00311976,3,0.00691056,2,3,7,10744,8.269285342,0.005631186,128215,0.027856339,0.009438034,4,72,0.00293455,0,0,0.0023995,232900,0,0,0.009854575,3125651,0.086277271,0,0.000703853,0.001715273,0,0.28614647,8.259687342,0,0.300743996,0,99.72735548,2866966,0.014038919,0,1.809798983,0,0,6.39867E-05,99.78024444,0,0,0,0,0.000735847,99.87178333,291,0.001715273,4,0,0,0,0,0,0.002815593,0,0.088019098,0,0,0,0,0,2.019426676,0,0,0.124786127,0,0,0,0,0.022104332,71033,99.88922474,0.001717446,257901,0.00105578,2.285714286,0,0,0.000735847,0.151249894,0.0517991,0
ore_ont_7195.owl,Train,"[Konclude 1 1, FaCT++ 1 2, ELK 1 3, Pellet-OA4 1 4, Racer 1 5, MOReHermiT 1 6, HermiT-OA4 1 7, TrOWL 1 8, JFact 1 9, ELepHant 4 10]",3396,970,Correct,16,0,Exec_err,4158,3326,Correct,11531,10183,Correct,2058,1041,Correct,242,77,Correct,1217,443,Correct,1149,801,Correct,2366,961,Correct,2512,1123,Correct,SR,DL,3,0,0,2,5,0,0,19474,0,0,0,5310,2,0,644,2,0,0,67.9645591,0,0,0,0,0,0,5,0,0,0,0,0,0,0.006027364,0,0.006027364,0,0.000188324,0,1,0.030136821,1,5,2,645,32.00530408,0,9,0,0,0,0,0.409647153,0,0,0.012054728,1015,0,0,0.069492703,16591,0,0,0.012054728,0,0,1.38092942,31.99927672,0,0.191148776,0,0,11276,0,0,0,0,0,0,99.98116761,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.138985407,0,100,0,0,0,0,0,6.730407524,0,0,0,0,0,0,0,0.4,2878,0,100,5309,0,2,0,0,0,0.223309853,0.5,0
